,date,amazon stock,S&P 500,NASDAQ,day of week,tick_neutral,tick_polar,name_neutral,name_polar,tick_volume,name_volume,target
1,20200908,-3.7315855365900856,-2.699449664447615,-3.6794294372257617,1,-0.13012302854762053,-0.3645237354653229,1.431858289595703,-0.3645237354653229,0.5565114968430687,3.0025759344196508,0
2,20200909,1.0535572855800557,1.4990527231122588,1.6280745643882732,2,-1.1379397304465055,1.427045838176581,0.6656207170121833,1.427045838176581,-1.1331440043271455,-0.6113591848252101,1
3,20200910,0.7121127310079578,0.39912867681915115,0.5901913240333688,3,-1.5551117120634257,0.05534370214434713,0.8237749887510355,0.05534370214434713,-1.0226057939702156,-0.6367039641122318,1
4,20200911,0.5939922703012459,0.395064266914463,0.5607640616831794,4,-1.451210460419287,0.6069232126968277,0.20940615693999465,0.6069232126968277,-0.8962764107051528,-0.6368319680480249,1
5,20200914,1.1373934015298808,0.804721538391864,1.1181529682468123,0,-0.5694056966325463,1.0589413029940116,0.2968548974293797,1.0589413029940116,-0.40675005055303476,1.5609956095184492,1
6,20200915,0.5848364009740306,0.8769006118482903,0.9555949266744033,1,-0.3020047627741178,1.646003983087846,0.5463271722970561,1.646003983087846,-1.0541881397864814,-0.5966387322090108,1
7,20200916,0.3657433851070697,0.2380612891870251,0.06567136858947743,2,-2.0418141816471445,0.48216118054804186,-0.3573367361511303,0.48216118054804186,-1.0383969668783484,-0.5239324966785648,1
8,20200917,-1.8113755718034519,-1.9572818070549693,-2.34719947002225,3,0.5297244449446832,-0.8483264252285895,-0.26380986396343475,-0.8483264252285895,-0.8962764107051528,-0.5186843353110502,0
9,20200918,0.3457804940630096,-0.1977668167986116,0.33050026233080176,4,-0.6807822369557375,0.9840615773543597,0.5930195072355676,0.9840615773543597,-0.3435853589205034,-0.4976916898409918,1
10,20200921,-1.3313775457029793,-1.74388376506736,-1.746221328181084,0,0.4668230327917649,-1.1877002317916352,1.5160089980440206,-1.1877002317916352,0.3354350761292088,1.945391428704944,0
11,20200922,1.5283897272949174,0.4482981234709881,0.5946539922465202,1,-1.7034840526444783,0.7512963532328464,1.5875427191699973,0.7512963532328464,-1.1489351772352783,-0.48745137497754876,1
12,20200923,-0.3955811957125387,-0.009625392457207926,-0.3101890396432583,2,-0.05656994583544582,-0.5101965317583016,0.6002830478884785,-0.5101965317583016,-0.5646617796343631,-0.5158682487236034,0
13,20200924,-0.7128375144101708,-0.7008063841349448,-0.8932259378747256,3,0.14180859174490276,-1.9498421071671983,1.1566236891912827,-1.9498421071671983,-0.7067823358075588,-0.6235195587255489,0
14,20200925,0.6289875278925564,-0.6624643492346212,-0.1330491061787996,4,0.767406456132,-1.113325587690287,0.8629377968040811,-1.113325587690287,-1.0699793126946142,-0.47465098139824485,1
15,20200928,1.0669499660737158,1.3844561901898325,1.2381345202800973,0,0.38790156999949066,0.3519417760963731,0.6463917057858821,0.3519417760963731,-0.46991474218556617,1.974192314258378,1
16,20200929,-0.16310123251993724,-0.2451408737093532,-0.27402660644739035,1,1.4520682917808039,-1.5480763058222304,0.05990029650399521,-1.5480763058222304,-0.5962441254506289,-0.45967452091045935,1
17,20200930,-0.28239125950263655,0.0445116663003589,-0.13760234514904435,2,-1.27134724077638,0.887963705169461,-0.10201464807163325,0.887963705169461,-0.8646940648888872,-0.4118010489238629,0
18,20201001,1.1972763414940417,0.8173553545454609,0.8474287415892218,3,-0.04119223092681267,-0.11208996994656373,-0.18239297104837687,-0.11208996994656373,-0.8015293732563559,-0.4668427413148695,1
19,20201002,-1.782726931209779,-2.1030167865913616,-2.2591729278325814,4,-0.07498423685064251,0.6012701763932381,-0.04870872013351497,0.6012701763932381,-0.7067823358075588,-0.5272605990091838,0
20,20201005,0.2948240967052823,0.6359879467118709,0.5912040697717778,0,0.2430642185128973,0.21925520752361485,0.13716733974772394,0.21925520752361485,-0.5488706067262303,1.7320088677379488,1
21,20201006,-0.9976842342933079,-0.20814262744960405,-0.3535312637650818,1,0.7404903260972147,-0.9348466249254994,-0.5727315249597875,-0.9348466249254994,-1.0541881397864814,-0.5948466771079082,0
22,20201007,0.6282823482261521,0.849837589800001,0.7850337236570071,2,0.25598119771356087,0.5876336236009589,-0.35064624401612593,0.5876336236009589,-0.9752322752458171,-0.49513161112513104,1
23,20201008,0.4934898349185997,0.4550721399788016,0.46186079493710347,3,0.7925916752946056,-0.4209571309400635,0.11567354418955075,-0.4209571309400635,-0.8646940648888872,-0.45135426508391185,1
24,20201009,0.2621794380019858,0.36482902250153915,0.3595817090629979,4,0.8356767028924367,-1.5984622740368042,-0.1370890347334524,-1.5984622740368042,-0.9594411023376842,-0.46172258388314796,1
25,20201012,1.2916786861038907,0.8178069556459818,1.082739802223263,0,0.506543165520116,-0.2861463369653733,0.2052363048485524,-0.2861463369653733,0.05119396378281765,2.0186096799785624,1
26,20201013,0.3939219059231396,-0.22392663664585905,0.012893318319551778,1,-0.21402482563450242,0.8006609709086489,0.39258240224691693,0.8006609709086489,-0.5330794338180975,-0.22901142861140367,1
27,20201014,-0.11542420726939043,-0.054741443865345005,0.010110325965224966,2,0.19176387344525467,-1.2104157554574966,0.5207243408929659,-1.2104157554574966,-0.4225412234611676,0.4840984976916147,1
28,20201015,-1.8782988420956155,-1.7912578219781017,-1.962990084726534,3,0.9603902689834555,-2.579470982891605,0.7490744774074326,-2.579470982891605,-0.690991162899426,0.01381203758799068,0
29,20201016,0.3826504975967116,0.24392108883280852,0.2022603039916298,4,-0.10869925020487536,1.1527119951798974,-0.12857713590928146,1.1527119951798974,-0.8331117190726215,-0.4855313159406532,1
30,20201019,0.4371327932864599,0.22993246937764883,0.3103523857300985,0,0.2735936766175221,-0.5776844941314994,0.2727538914633322,-0.5776844941314994,2.1040464418400875,1.9537116845314917,1
31,20201020,0.15932640373132564,0.34769021000372147,0.24433453751414463,1,0.8254204061416658,-0.5980408590909442,0.24910843366169308,-0.5980408590909442,0.30385273031294313,-0.5439011106622788,1
32,20201021,-0.3004736714362855,-0.3592858055312586,-0.08491486563621216,2,0.8554816077711087,-0.1429029925647901,0.13548393259967376,-0.1429029925647901,0.20910569286414607,-0.5129241582003634,0
33,20201022,-0.07878926362448974,-0.08181548057462258,0.15436484089956154,3,0.8768669595053084,-0.7983019012339251,0.14682792195375474,-0.7983019012339251,0.08277630959908334,-0.4568584343230125,1
34,20201023,0.14829005529369907,0.3003161530929799,0.05083423183652797,4,1.2889787272407243,-1.7307461406630629,0.4606159794768128,-1.7307461406630629,0.20910569286414607,-0.49052346943658165,1
35,20201026,-0.32747689280834846,-1.2958844586896356,-1.1096571125073724,0,1.5481668049375623,-0.12477325673425291,0.21763336051268126,-0.12477325673425291,2.2619581709214156,1.5999088059995328,0
36,20201027,0.22577955424588653,-0.11610412023124629,0.2228280995570392,1,0.5085491970156173,0.31011987573331296,0.4686910625156847,0.31011987573331296,0.5249291510268029,-0.5627176892238555,1
37,20201028,-1.0641431179758885,-2.389045503135918,-1.8921555189742452,2,1.287024117423444,-0.038472029969099694,1.1749363197839806,-0.038472029969099694,0.6512585342918656,-0.5560614845626175,0
38,20201029,0.7092977455103606,0.06255368099921842,0.3003978361550064,3,0.9927073886447431,-0.488356563375871,0.9255979707904471,-0.488356563375871,0.20910569286414607,-0.5486372562866212,1
39,20201030,-1.4452726615792855,-0.9597720786312121,-0.894485694768844,4,0.38966158015624264,-0.3094851322776483,0.625830226269452,-0.3094851322776483,1.6934759462286333,-0.5796142087485366,0
40,20201102,0.4063686136935746,0.969390720167169,0.6314174859212811,0,0.04503027527722453,0.4392714445559519,0.10998718888942899,0.4392714445559519,3.651581386837106,1.6849034193661105,1
41,20201103,0.13537322774566132,0.9590149095161765,0.48125117066029766,1,0.560913971396397,0.5090888404950857,0.2367515742746193,0.5090888404950857,0.8091702633731941,-0.5748780631241942,1
42,20201104,2.425676387698066,1.4683768922598022,2.185636378760903,2,0.6345863051081896,0.424743330103463,-0.17242113064924106,0.424743330103463,0.27227038449667745,-0.5034518669516785,1
43,20201105,1.6561361771064473,1.6939571493004877,1.6995760602609775,3,1.7644829869763254,-0.5760791141179195,0.887527166481028,-0.5760791141179195,0.019611617966551968,-0.5970227440163899,1
44,20201106,-0.6022332369770842,-0.30964272845692414,-0.379409799178245,4,0.825261138001224,-1.9906592324312058,0.8788226715583722,-1.9906592324312058,0.714423225924397,-0.5355808548357313,0
45,20201109,-2.081195658307358,3.106091761307376,1.0746460700211826,0,1.4038381027005273,-0.47645550677046705,0.588719104512272,-0.47645550677046705,3.114681507960589,1.75607360766704,0
46,20201110,-1.338658669087803,-0.5410937998043813,-0.9722201054706174,1,0.7768717747564813,0.3079869800877003,-5.3097471908716605,0.3079869800877003,0.6828408801081314,-0.445338080101639,0
47,20201111,0.4338419548432403,0.5836462776953993,0.6645499156071127,2,0.09802259469554536,-2.429176619982032,-1.4308387821738004,-2.429176619982032,0.5880938426593343,-0.35829540376237273,1
48,20201112,0.33521426540298577,-0.6651629411767583,-0.06661133899813966,3,0.6479948236999972,-0.25836262167510343,-1.1666074698751536,-0.25836262167510343,0.3354350761292088,-0.5536294097825497,1
49,20201113,0.08065587216711169,0.4875543752333417,0.5175124083184494,4,0.8913969700183609,0.03370667359346379,-0.9217523046779416,0.03370667359346379,0.30385273031294313,-0.5273886029449768,1
50,20201116,-1.0307990127742073,0.46273834402666864,-0.051856539297093364,0,0.6011848365594973,0.7631672985600271,-1.4527385793195131,0.7631672985600271,1.0618290299033195,1.2069367231149042,0
51,20201117,1.0378254725344207,-0.9633738727743909,-0.2929970632058784,1,-0.5855462591118102,1.3930777171392537,-1.5073811426614223,1.3930777171392537,-0.7383646816238245,-0.8874636743307945,1
52,20201118,-0.23354466797610232,-0.09895429307244027,-0.22976220734425148,2,-0.14284820577622762,0.5302619348151327,-0.8073222896821955,0.5302619348151327,0.30385273031294313,-0.6392640428280926,0
53,20201119,-0.19808502377520862,-0.5925322666198111,-0.39231201521147024,3,-1.7867377493489278,0.057338200550506674,-0.9920159113215299,0.057338200550506674,-0.5488706067262303,-0.6218555075602393,0
54,20201120,-0.1945648586112072,-0.3299537633193765,-0.30336329804048634,4,-0.7154718132588338,0.8086080580497433,-1.6761878835300221,0.8086080580497433,-0.35937653182863627,-0.5953586928510803,0
55,20201123,0.21169316042186131,0.20422425063092228,0.31886603689688525,0,-1.1889874701280598,0.7294227107277381,-0.24633201751206976,0.7294227107277381,0.714423225924397,1.1357665348139747,1
56,20201124,-0.14501308741826877,0.5493576380387756,0.29281459367472534,1,-1.8776861151976167,1.6099481575929333,-0.5680436708258219,1.6099481575929333,-0.7699470274400901,-0.7906926988712574,1
57,20201125,0.3645680856630627,-0.21038961829122027,-0.05793301372754658,2,-0.6051226747513802,1.3713615123555434,-0.4436385801380446,1.3713615123555434,0.019611617966551968,-0.743459246563626,1
58,20201127,0.42045500751759973,0.1870854381331046,0.34406940848444256,4,-0.9503869481776992,0.6881189363211804,-0.4274788198878743,0.6881189363211804,0.5565114968430687,0.5082912415564991,1
59,20201130,0.11399997736879282,-0.4025954525373121,-0.04696571841404565,0,-1.6872459845493906,1.3561002656518815,0.24090838555123553,1.3561002656518815,0.9354996466382568,2.47135960087854,1
60,20201201,0.28589755409884876,0.8791696320118831,0.764293020282601,1,-1.564526913724182,0.9961761338114796,-0.3666126078602595,0.9961761338114796,-0.6436176441750274,-0.5266205793302186,1
61,20201202,-0.15770058824552466,-0.6056066692129406,-0.7869041027521749,2,-0.4481479681915627,0.6530887504849743,-0.08392479972949869,0.6530887504849743,0.4617644593942716,-0.5569575121131688,1
62,20201203,-0.1492441654166939,-0.2473878645509694,-0.03440931799881373,3,-2.476866365921664,0.6090750393688662,-1.0208535225733375,0.6090750393688662,-0.07513541948224509,-0.633631869653199,1
